"STATION","NAME","DATE","TMAX"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-05","93"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-06","93"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-07","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-08","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-09","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-10","93"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-11","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-12","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-13","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-14","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-15","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-16","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-17","95"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-18","93"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-19","96"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-20","93"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-21","92"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-22","93"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-23","93"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-24","92"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-25","92"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-26","94"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-27","95"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-28","93"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-29","95"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-30","94"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-07-31","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-01","93"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-02","93"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-03","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-04","92"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-05","92"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-06","93"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-07","92"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-08","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-09","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-10","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-11","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-12","92"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-13","93"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-14","93"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-15","95"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-16","93"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-17","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-18","94"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-19","94"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-20","95"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-21","97"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-22","96"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-23","94"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-24","93"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-25","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-26","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-27","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-28","92"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-29","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-30","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-08-31","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-01","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-02","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-03","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-04","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-05","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-06","92"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-07","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-08","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-09","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-10","93"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-11","93"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-12","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-13","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-14","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-15","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-16","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-17","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-18","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-19","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-20","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-21","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-22","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-23","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-24","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-25","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-26","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-27","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-28","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-29","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-09-30","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-01","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-02","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-03","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-04","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-05","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-06","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-07","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-08","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-09","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-10","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-11","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-12","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-13","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-14","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-15","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-16","82"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-17","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-18","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-19","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-20","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-21","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-22","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-23","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-24","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-25","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-26","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-27","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-28","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-29","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-30","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-10-31","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-01","69"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-02","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-03","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-04","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-05","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-06","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-07","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-08","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-09","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-10","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-11","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-12","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-13","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-14","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-15","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-16","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-17","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-18","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-19","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-20","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-21","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-22","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-23","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-24","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-25","82"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-26","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-27","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-28","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-29","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-30","79"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-01","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-02","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-03","82"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-04","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-05","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-06","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-07","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-08","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-09","79"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-10","82"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-11","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-12","68"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-13","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-14","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-15","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-16","67"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-17","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-18","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-19","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-20","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-21","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-22","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-23","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-24","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-25","65"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-26","66"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-27","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-28","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-29","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-30","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-31","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-01","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-02","82"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-03","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-04","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-05","64"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-06","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-07","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-08","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-09","65"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-10","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-11","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-12","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-13","82"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-14","66"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-15","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-16","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-17","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-18","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-19","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-20","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-21","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-22","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-23","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-24","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-25","79"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-26","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-27","79"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-28","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-29","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-30","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-31","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-01","67"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-02","60"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-03","70"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-04","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-05","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-06","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-07","82"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-08","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-09","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-10","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-11","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-12","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-13","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-14","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-15","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-16","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-17","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-18","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-19","79"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-20","82"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-21","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-22","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-23","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-24","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-25","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-26","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-27","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-28","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-01","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-02","79"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-03","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-04","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-05","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-06","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-07","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-08","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-09","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-10","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-11","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-12","79"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-13","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-14","79"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-15","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-16","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-17","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-18","82"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-19","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-20","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-21","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-22","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-23","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-24","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-25","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-26","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-27","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-28","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-29","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-30","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-31","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-01","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-02","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-03","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-04","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-05","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-06","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-07","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-08","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-09","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-10","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-11","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-12","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-13","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-14","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-15","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-16","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-17","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-18","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-19","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-20","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-21","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-22","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-23","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-24","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-25","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-26","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-27","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-28","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-29","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-30","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-01","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-02","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-03","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-04","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-05","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-06","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-07","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-08","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-09","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-10","92"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-11","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-12","92"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-13","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-14","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-15","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-16","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-17","92"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-18","93"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-19","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-20","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-21","86"
